Date,Close,Change,Pct_Change,Volume,Org_Volume,Foreign_Volume,Foreign_Count,Foreign_Pct
2017-04-11,162000,2000,-1.22,142799,16686,-32699,38484638,41.62
2017-04-10,164000,500,-0.30,160115,25706,-13616,38515635,41.65
2017-04-09,164000,500,-0.30,160115,25706,-13616,38515635,41.65
2017-04-08,164000,500,-0.30,160115,25706,-13616,38515635,41.65
2017-04-07,164500,2000,1.23,174225,30489,393,38529251,41.67
2017-04-06,162500,1000,-0.61,206571,-5403,-2191,38528858,41.67
2017-04-05,163500,500,0.31,174394,-15251,31114,38531049,41.67
2017-04-04,163000,3000,-1.81,246259,-18523,-7420,38500431,41.64
2017-04-03,166000,500,-0.30,121172,6835,-11802,38606983,41.75
2017-04-02,166000,500,-0.30,121172,6835,-11802,38606983,41.75
2017-04-01,166000,500,-0.30,121172,6835,-11802,38606983,41.75
2017-03-31,166500,2000,1.22,287394,81303,-9439,38617793,41.76
2017-03-30,164500,1500,0.92,297896,106374,-46833,38527232,41.67
2017-03-29,163000,0,0.00,189235,-4591,-4451,38517797,41.66
2017-03-28,163000,1000,0.62,274307,41101,-62310,38538608,41.68
2017-03-27,162000,1500,-0.92,156665,-26350,24724,38600918,41.75
2017-03-26,162000,1500,-0.92,156665,-26350,24724,38600918,41.75
2017-03-25,162000,1500,-0.92,156665,-26350,24724,38600918,41.75
2017-03-24,163500,500,0.31,124176,17969,4568,38571381,41.71
2017-03-23,163000,0,0.00,177074,-25705,17291,38555460,41.70
2017-03-22,163000,5000,-2.98,398794,-58307,-9218,38533349,41.67
2017-03-21,168000,6000,3.70,418064,25493,69907,38532263,41.67
2017-03-20,162000,2500,-1.52,230739,-103935,86278,38444211,41.58
2017-03-19,162000,2500,-1.52,230739,-103935,86278,38444211,41.58
2017-03-18,162000,2500,-1.52,230739,-103935,86278,38444211,41.58
2017-03-17,164500,3000,1.86,262737,-24604,119187,38357271,41.48
2017-03-16,161500,500,0.31,343795,-8857,76964,38238084,41.35
2017-03-15,161000,4000,2.55,386879,9916,157394,38155664,41.26
2017-03-14,157000,500,-0.32,293647,-89549,113761,37998270,41.09
2017-03-13,157500,5500,3.62,376236,-9132,188028,37884509,40.97
2017-03-12,157500,5500,3.62,376236,-9132,188028,37884509,40.97
2017-03-11,157500,5500,3.62,376236,-9132,188028,37884509,40.97
2017-03-10,152000,2000,-1.30,284315,-39064,-64406,37690819,40.76
2017-03-09,154000,3000,-1.91,451992,-136065,118876,37750265,40.83
2017-03-08,157000,3000,1.95,293735,25832,83316,37634439,40.70
2017-03-07,154000,0,0.00,186159,-42703,35679,37513073,40.57
2017-03-06,154000,1500,-0.96,306777,-108641,92058,37477394,40.53
2017-03-05,154000,1500,-0.96,306777,-108641,92058,37477394,40.53
2017-03-04,154000,1500,-0.96,306777,-108641,92058,37477394,40.53
2017-03-03,155500,2000,-1.27,181229,12561,8843,37382856,40.43
2017-03-02,157500,3000,1.94,352864,-45804,92906,37374013,40.42
2017-03-01,157500,3000,1.94,352864,-45804,92906,37374013,40.42
2017-02-28,154500,1000,0.65,217112,-16161,21453,37281107,40.32
2017-02-27,153500,500,0.33,179594,1271,-3212,37259654,40.30
2017-02-26,153500,500,0.33,179594,1271,-3212,37259654,40.30
2017-02-25,153500,500,0.33,179594,1271,-3212,37259654,40.30
2017-02-24,153000,3000,-1.92,257640,-2939,-30915,37337866,40.38
2017-02-23,156000,1000,0.65,249475,-26997,51028,37368781,40.41
2017-02-22,155000,500,0.32,291087,-98986,98091,37319253,40.36
2017-02-21,154500,1000,0.65,140789,-21612,21672,37221162,40.25
2017-02-20,153500,3000,-1.92,212215,-86597,7570,37199490,40.23
2017-02-19,153500,3000,-1.92,212215,-86597,7570,37199490,40.23
2017-02-18,153500,3000,-1.92,212215,-86597,7570,37199490,40.23
2017-02-17,156500,1500,-0.95,111775,-4521,4361,37191920,40.22
2017-02-16,158000,1000,0.64,139434,-30561,34513,37186319,40.22
2017-02-15,157000,1500,0.96,162273,23939,19211,37151806,40.18
2017-02-14,155500,2000,-1.27,187895,16114,-59732,37132719,40.16
2017-02-13,157500,1500,0.96,195054,67238,-18823,37192451,40.22
2017-02-12,157500,1500,0.96,195054,67238,-18823,37192451,40.22
2017-02-11,157500,1500,0.96,195054,67238,-18823,37192451,40.22
2017-02-10,156000,3500,2.30,294090,14915,86150,37211274,40.24
2017-02-09,152500,1500,-0.97,274207,-66590,26905,37125124,40.15
2017-02-08,154000,2500,1.65,283783,-2208,29221,37093299,40.12
2017-02-07,151500,500,-0.33,298142,-7801,-28579,37064078,40.08
2017-02-06,152000,4500,-2.88,503642,-144605,-43237,37092657,40.12
2017-02-05,152000,4500,-2.88,503642,-144605,-43237,37092657,40.12
2017-02-04,152000,4500,-2.88,503642,-144605,-43237,37092657,40.12
2017-02-03,156500,4500,-2.80,427640,-79550,-61607,37135894,40.16
2017-02-02,161000,2500,1.58,254273,10819,35442,37197501,40.23
2017-02-01,158500,1500,0.96,187076,-11885,-1946,37143639,40.17
2017-01-31,157000,5000,-3.09,269947,-13604,-40539,37145585,40.17
2017-01-30,157000,5000,-3.09,269947,-13604,-40539,37145585,40.17
2017-01-29,157000,5000,-3.09,269947,-13604,-40539,37145585,40.17
2017-01-28,157000,5000,-3.09,269947,-13604,-40539,37145585,40.17
2017-01-27,157000,5000,-3.09,269947,-13604,-40539,37145585,40.17
2017-01-26,162000,0,0.00,144600,-36068,31334,37186124,40.22
2017-01-25,162000,500,0.31,158010,-38,18917,37154790,40.18
2017-01-24,161500,2000,1.25,131865,18072,18157,37135873,40.16
2017-01-23,159500,2500,-1.54,175565,-42081,7529,37117716,40.14
2017-01-22,159500,2500,-1.54,175565,-42081,7529,37117716,40.14
2017-01-21,159500,2500,-1.54,175565,-42081,7529,37117716,40.14
2017-01-20,162000,500,-0.31,155385,44938,-23747,37110187,40.13
2017-01-19,162500,0,0.00,172204,-13203,13630,37133934,40.16
2017-01-18,162500,500,0.31,108705,18659,-1953,37120304,40.15
2017-01-17,162000,0,0.00,232944,22049,-27269,37122257,40.15
2017-01-16,162000,0,0.00,258698,52942,-29618,37149526,40.18
2017-01-15,162000,0,0.00,258698,52942,-29618,37149526,40.18
2017-01-14,162000,0,0.00,258698,52942,-29618,37149526,40.18
2017-01-13,162000,1500,0.93,184737,-11413,26286,37179144,40.21
2017-01-12,160500,1000,0.63,325322,-10351,52352,37152858,40.18
2017-01-11,159500,4000,2.57,365320,68682,59966,37095506,40.12
2017-01-10,155500,3500,-2.20,258470,12316,-26583,37040540,40.06
2017-01-09,159000,2000,1.27,219867,63398,-9009,37065623,40.09
2017-01-08,159000,2000,1.27,219867,63398,-9009,37065623,40.09
2017-01-07,159000,2000,1.27,219867,63398,-9009,37065623,40.09
2017-01-06,157000,3000,1.95,256601,83914,6001,37074632,40.10
2017-01-05,154000,2000,-1.28,189377,23867,-54920,37068631,40.09
2017-01-04,156000,1000,0.65,254628,51708,32328,37123551,40.15
2017-01-03,155000,8000,5.44,487764,191115,13407,37091223,40.11
2017-01-02,147000,500,0.34,134786,-3311,12708,37050816,40.07
2017-01-01,147000,500,0.34,134786,-3311,12708,37050816,40.07
2016-12-31,147000,500,0.34,134786,-3311,12708,37050816,40.07
2016-12-30,147000,500,0.34,134786,-3311,12708,37050816,40.07
2016-12-29,146500,1500,-1.01,148708,-42076,2407,37038108,40.06
2016-12-28,148000,4000,-2.63,259403,-32388,-22105,37036201,40.05
2016-12-27,152000,2500,1.67,365601,44757,41144,37067806,40.09
2016-12-26,149500,3000,2.05,260224,58450,3246,37041662,40.06
2016-12-25,149500,3000,2.05,260224,58450,3246,37041662,40.06
2016-12-24,149500,3000,2.05,260224,58450,3246,37041662,40.06
2016-12-23,146500,0,0.00,205335,-6361,-20635,37056666,40.08
2016-12-22,146500,0,0.00,270220,41153,-83699,37077301,40.10
2016-12-21,146500,0,0.00,300916,-85342,21804,37169625,40.20
2016-12-20,146500,2500,-1.68,519451,-122780,-39014,37143696,40.17
2016-12-19,149000,3000,-1.97,335995,-62936,-95721,37183085,40.21
2016-12-18,149000,3000,-1.97,335995,-62936,-95721,37183085,40.21
2016-12-17,149000,3000,-1.97,335995,-62936,-95721,37183085,40.21
2016-12-16,152000,2500,-1.62,201002,-9664,-30960,37278931,40.32
2016-12-15,154500,1000,0.65,216464,29941,-14260,37309891,40.35
2016-12-14,153500,1000,-0.65,227891,-29984,15045,37336641,40.38
2016-12-13,154500,1000,0.65,302476,-13016,26605,37321596,40.36
2016-12-12,153500,2000,1.32,217595,12844,1483,37305866,40.35
2016-12-11,153500,2000,1.32,217595,12844,1483,37305866,40.35
2016-12-10,153500,2000,1.32,217595,12844,1483,37305866,40.35
2016-12-09,151500,3500,-2.26,251388,-12175,-72863,37299758,40.34
2016-12-08,155000,3000,1.97,289815,69417,-45186,37372621,40.42
2016-12-07,152000,1500,-0.98,347428,25451,-53812,37430307,40.48
2016-12-06,153500,1500,0.99,199962,38047,-19412,37484119,40.54
2016-12-05,152000,0,0.00,163422,-17201,-12933,37537781,40.60
2016-12-04,152000,0,0.00,163422,-17201,-12933,37537781,40.60
2016-12-03,152000,0,0.00,163422,-17201,-12933,37537781,40.60
2016-12-02,152000,1500,-0.98,224910,7226,-58903,37550714,40.61
2016-12-01,153500,1000,0.66,481172,12855,-99652,37615867,40.68
2016-11-30,152500,4000,-2.56,336833,4970,-49369,37715519,40.79
2016-11-29,156500,2000,1.29,226491,76780,-38186,37766888,40.84
2016-11-28,154500,1500,-0.96,287134,-15430,-32900,37805074,40.89
2016-11-27,154500,1500,-0.96,287134,-15430,-32900,37805074,40.89
2016-11-26,154500,1500,-0.96,287134,-15430,-32900,37805074,40.89
2016-11-25,156000,2000,-1.27,113630,11912,-15571,37842599,40.93
2016-11-24,158000,0,0.00,118063,41484,-17605,37858170,40.94
2016-11-23,158000,500,0.32,230025,3790,12814,37873775,40.96
2016-11-22,157500,5500,3.62,358097,133086,-33923,37860961,40.95
2016-11-21,152000,0,0.00,222382,44775,6296,37894884,40.98
2016-11-20,152000,0,0.00,222382,44775,6296,37894884,40.98
2016-11-19,152000,0,0.00,222382,44775,6296,37894884,40.98
2016-11-18,152000,3500,-2.25,220299,-17449,-50571,37888588,40.98
2016-11-17,155500,1000,-0.64,234904,-33031,-2266,37939159,41.03
2016-11-16,156500,4500,-2.80,312296,-44947,-68854,37941425,41.03
2016-11-15,161000,2000,1.26,303846,43123,-77633,38018095,41.12
2016-11-14,159000,500,-0.31,166050,36838,-40119,38099728,41.20
2016-11-13,159000,500,-0.31,166050,36838,-40119,38099728,41.20
2016-11-12,159000,500,-0.31,166050,36838,-40119,38099728,41.20
2016-11-11,159500,2000,-1.24,262624,69487,-66289,38139847,41.25
2016-11-10,161500,9000,5.90,382468,95883,38589,38217136,41.33
2016-11-09,152500,2000,-1.29,311729,75580,-47348,38178547,41.29
2016-11-08,154500,500,-0.32,217360,-3352,-37874,38225895,41.34
2016-11-07,155000,1000,0.65,232501,18181,-28297,38263769,41.38
2016-11-06,155000,1000,0.65,232501,18181,-28297,38263769,41.38
2016-11-05,155000,1000,0.65,232501,18181,-28297,38263769,41.38
2016-11-04,154000,2500,-1.60,202463,52394,-81291,38279566,41.40
2016-11-03,156500,2000,-1.26,186857,34836,-39474,38360857,41.49
2016-11-02,158500,2500,1.60,300104,120017,-32520,38400331,41.53
2016-11-01,156000,4500,2.97,322767,108387,-40239,38432851,41.56
2016-10-31,151500,4000,-2.57,192245,8760,-25418,38473090,41.61
2016-10-30,151500,4000,-2.57,192245,8760,-25418,38473090,41.61
2016-10-29,151500,4000,-2.57,192245,8760,-25418,38473090,41.61
2016-10-28,155500,500,0.32,226180,6049,-4705,38498508,41.64
2016-10-27,155000,0,0.00,193509,-14323,-13760,38503213,41.64
2016-10-26,155000,3000,-1.90,142895,-14673,-1836,38526973,41.67
2016-10-25,158000,1000,-0.63,132065,20388,-24063,38528809,41.67
2016-10-24,159000,1000,0.63,185972,44879,-28565,38552872,41.69
2016-10-23,159000,1000,0.63,185972,44879,-28565,38552872,41.69
2016-10-22,159000,1000,0.63,185972,44879,-28565,38552872,41.69
2016-10-21,158000,3000,-1.86,165450,-18102,-13696,38581437,41.73
2016-10-20,161000,3000,1.90,275182,24699,14673,38596219,41.74
2016-10-19,158000,500,0.32,209476,-41685,56600,38582059,41.73
2016-10-18,157500,2500,1.61,247680,7708,19733,38525459,41.66
2016-10-17,155000,500,0.32,229216,-15559,30585,38505726,41.64
2016-10-16,155000,500,0.32,229216,-15559,30585,38505726,41.64
2016-10-15,155000,500,0.32,229216,-15559,30585,38505726,41.64
2016-10-14,154500,2000,-1.28,304789,-59133,-8435,38475141,41.61
2016-10-13,156500,1500,-0.95,297511,-31996,-10305,38483576,41.62
2016-10-12,158000,4000,-2.47,267215,71543,-88426,38493881,41.63
2016-10-11,162000,3500,2.21,458674,172861,-124047,38582307,41.73
2016-10-10,158500,1000,0.63,167777,86068,-46777,38705389,41.86
2016-10-09,158500,1000,0.63,167777,86068,-46777,38705389,41.86
2016-10-08,158500,1000,0.63,167777,86068,-46777,38705389,41.86
2016-10-07,157500,1000,0.64,217389,50014,-45740,38752166,41.91
2016-10-06,156500,3000,-1.88,300876,-12966,-59751,38797272,41.96
2016-10-05,159500,0,0.00,246169,28460,-26906,38857023,42.02
2016-10-04,159500,2000,-1.24,234894,18039,-12336,38868929,42.04
2016-10-03,159500,2000,-1.24,234894,18039,-12336,38868929,42.04
2016-10-02,159500,2000,-1.24,234894,18039,-12336,38868929,42.04
2016-10-01,159500,2000,-1.24,234894,18039,-12336,38868929,42.04
2016-09-30,161500,0,0.00,282288,44254,26059,38881265,42.05
2016-09-29,161500,8000,5.21,697944,78461,72717,38873074,42.04
2016-09-28,153500,4000,-2.54,317503,6296,-45620,38827473,41.99
2016-09-27,157500,2000,-1.25,304682,-42927,22927,38872646,42.04
2016-09-26,159500,500,0.31,206801,-6736,43492,38842460,42.01
2016-09-25,159500,500,0.31,206801,-6736,43492,38842460,42.01
2016-09-24,159500,500,0.31,206801,-6736,43492,38842460,42.01
2016-09-23,159000,5000,3.25,342364,109581,33466,38883865,42.05
2016-09-22,154000,500,-0.32,214577,-4238,45051,38846754,42.01
2016-09-21,154500,2000,1.31,151952,-24522,62639,38805601,41.97
2016-09-20,152500,1000,-0.65,162653,-26986,25856,38749527,41.91
2016-09-19,153500,2000,1.32,230761,12802,29715,38723671,41.88
2016-09-18,153500,2000,1.32,230761,12802,29715,38723671,41.88
2016-09-17,153500,2000,1.32,230761,12802,29715,38723671,41.88
2016-09-16,153500,2000,1.32,230761,12802,29715,38723671,41.88
2016-09-15,153500,2000,1.32,230761,12802,29715,38723671,41.88
2016-09-14,153500,2000,1.32,230761,12802,29715,38723671,41.88
2016-09-13,151500,1000,-0.66,261552,5456,-4571,38693956,41.85
2016-09-12,152500,500,0.33,222447,72047,-14828,38698527,41.85
2016-09-11,152500,500,0.33,222447,72047,-14828,38698527,41.85
2016-09-10,152500,500,0.33,222447,72047,-14828,38698527,41.85
2016-09-09,152000,1000,0.66,202656,54019,-20599,38713355,41.87
2016-09-08,151000,1000,-0.66,270506,35957,-31234,38733954,41.89
2016-09-07,152000,2000,1.33,264493,8342,57510,38765188,41.92
2016-09-06,150000,0,0.00,167028,5717,19066,38716730,41.87
2016-09-05,150000,3500,2.39,172235,43592,29875,38706485,41.86
2016-09-04,150000,3500,2.39,172235,43592,29875,38706485,41.86
2016-09-03,150000,3500,2.39,172235,43592,29875,38706485,41.86
2016-09-02,146500,1000,-0.68,132905,10525,-3977,38676610,41.83
2016-09-01,147500,2000,1.37,226010,-1236,63467,38694087,41.85
2016-08-31,145500,3500,2.46,372343,49011,40098,38630620,41.78
2016-08-30,142000,3000,2.16,287981,81973,-43517,38589522,41.73
2016-08-29,139000,4500,-3.14,320205,36038,-96447,38640539,41.79
2016-08-28,139000,4500,-3.14,320205,36038,-96447,38640539,41.79
2016-08-27,139000,4500,-3.14,320205,36038,-96447,38640539,41.79
2016-08-26,143500,1000,0.70,314511,31740,-49438,38729486,41.89
2016-08-25,142500,5500,-3.72,606915,-46672,-129204,38798924,41.96
2016-08-24,148000,2000,1.37,276554,-30097,39444,38912875,42.08
2016-08-23,146000,6500,-4.26,477003,-141337,24081,38851931,42.02
2016-08-22,152500,3000,-1.93,189122,-46966,41720,38825850,41.99
2016-08-21,152500,3000,-1.93,189122,-46966,41720,38825850,41.99
2016-08-20,152500,3000,-1.93,189122,-46966,41720,38825850,41.99
2016-08-19,155500,1500,0.97,197756,-58462,38995,38781880,41.94
2016-08-18,154000,4000,-2.53,295420,-61638,48786,38737385,41.89
2016-08-17,158000,2500,1.61,325694,-1029,57878,38687349,41.84
2016-08-16,155500,3500,2.30,254669,-4392,65957,38628761,41.78
2016-08-15,155500,3500,2.30,254669,-4392,65957,38628761,41.78
2016-08-14,155500,3500,2.30,254669,-4392,65957,38628761,41.78
2016-08-13,155500,3500,2.30,254669,-4392,65957,38628761,41.78
2016-08-12,152000,1000,-0.65,312092,1879,14537,38562804,41.71
2016-08-11,153000,1500,-0.97,270879,1344,-3882,38542767,41.68
2016-08-10,154500,3000,1.98,400203,-27857,121845,38545149,41.69
2016-08-09,151500,500,0.33,208183,-24996,38060,38411890,41.54
2016-08-08,151000,1000,0.67,262561,-63940,86886,38375572,41.50
2016-08-07,151000,1000,0.67,262561,-63940,86886,38375572,41.50
2016-08-06,151000,1000,0.67,262561,-63940,86886,38375572,41.50
2016-08-05,150000,3000,2.04,281313,62402,45816,38283186,41.40
2016-08-04,147000,5000,3.52,250339,-1888,84341,38247370,41.36
2016-08-03,142000,4000,-2.74,218671,-53430,23572,38161529,41.27
2016-08-02,146000,4000,-2.67,199093,-56674,-12163,38137957,41.25
2016-08-01,150000,4000,2.74,329446,59821,1071,38150120,41.26
2016-07-31,150000,4000,2.74,329446,59821,1071,38150120,41.26
2016-07-30,150000,4000,2.74,329446,59821,1071,38150120,41.26
2016-07-29,146000,0,0.00,225322,9754,-8544,38142299,41.25
2016-07-28,146000,2000,-1.35,281149,-416,-12759,38120843,41.23
2016-07-27,148000,2000,-1.33,275588,-41948,-8971,38133602,41.24
2016-07-26,150000,500,-0.33,351171,-75047,76343,38114073,41.22
2016-07-25,150500,500,0.33,302187,-6843,89102,38037730,41.14
2016-07-24,150500,500,0.33,302187,-6843,89102,38037730,41.14
2016-07-23,150500,500,0.33,302187,-6843,89102,38037730,41.14
2016-07-22,150000,5500,3.81,270566,23005,57700,37948628,41.04
2016-07-21,144500,2500,-1.70,152629,-3703,-6471,37890928,40.98
2016-07-20,147000,1000,0.68,251998,-40720,52502,37895399,40.98
2016-07-19,146000,1000,-0.68,282048,7407,7719,37837397,40.92
2016-07-18,147000,0,0.00,308607,-2799,13155,37829678,40.91
2016-07-17,147000,0,0.00,308607,-2799,13155,37829678,40.91
2016-07-16,147000,0,0.00,308607,-2799,13155,37829678,40.91
2016-07-15,147000,0,0.00,368911,-29656,56563,37816523,40.90
2016-07-14,147000,4000,2.80,472116,93021,26826,37752960,40.83
2016-07-13,143000,5000,3.62,509704,-5336,71767,37726134,40.80
2016-07-12,138000,500,-0.36,271360,-20023,-28239,37654367,40.72
2016-07-11,138500,2000,1.47,284612,27198,-17482,37682606,40.75
2016-07-10,138500,2000,1.47,284612,27198,-17482,37682606,40.75
2016-07-09,138500,2000,1.47,284612,27198,-17482,37682606,40.75
2016-07-08,136500,3000,-2.15,337485,-52989,-8569,37695588,40.77
2016-07-07,139500,1000,-0.71,230945,30858,-59214,37669246,40.74
2016-07-06,140500,3000,-2.09,342413,-34317,-16344,37728460,40.80
2016-07-05,143500,3500,-2.38,301622,-25202,-75428,37744804,40.82
2016-07-04,147000,7500,5.38,483900,100258,-11541,37815232,40.90
2016-07-03,147000,7500,5.38,483900,100258,-11541,37815232,40.90
2016-07-02,147000,7500,5.38,483900,100258,-11541,37815232,40.90
2016-07-01,139500,1000,-0.71,233154,-80066,30442,37827490,40.91
2016-06-30,140500,500,-0.35,241530,-63348,2127,37797048,40.88
2016-06-29,141000,0,0.00,242656,3977,-39699,37796786,40.88
2016-06-28,141000,2500,1.81,374125,-5499,20285,37836735,40.92
2016-06-27,138500,0,0.00,484560,56841,-22913,37816450,40.90
2016-06-26,138500,0,0.00,484560,56841,-22913,37816450,40.90
2016-06-25,138500,0,0.00,484560,56841,-22913,37816450,40.90
2016-06-24,138500,6500,-4.48,652360,48188,-119048,37839363,40.92
2016-06-23,145000,1000,-0.68,227369,38577,-35323,37966411,41.06
2016-06-22,146000,7500,5.42,1054717,64454,36842,38001734,41.10
2016-06-21,138500,4500,-3.15,456319,-90128,-32765,37968892,41.06
2016-06-20,143000,500,0.35,397833,-41987,-3040,38001657,41.10
2016-06-19,143000,500,0.35,397833,-41987,-3040,38001657,41.10
2016-06-18,143000,500,0.35,397833,-41987,-3040,38001657,41.10
2016-06-17,142500,4500,-3.06,351576,-85658,15950,38004697,41.10
2016-06-16,147000,1000,0.68,250212,-70334,74738,37991657,41.09
2016-06-15,146000,5500,-3.63,392666,-102451,14246,37916919,41.01
2016-06-14,151500,500,-0.33,157216,10812,-27881,37902673,40.99
2016-06-13,152000,5000,-3.18,199128,-76427,22617,37899029,40.99
2016-06-12,152000,5000,-3.18,199128,-76427,22617,37899029,40.99
2016-06-11,152000,5000,-3.18,199128,-76427,22617,37899029,40.99
2016-06-10,157000,2000,1.29,192081,11573,23374,37876412,40.96
2016-06-09,155000,5000,-3.12,418535,-44645,-40116,37853038,40.94
2016-06-08,160000,2000,-1.23,282732,-11822,-25150,37893154,40.98
2016-06-07,162000,6000,3.85,236393,52214,-736,37918304,41.01
2016-06-06,162000,6000,3.85,236393,52214,-736,37918304,41.01
2016-06-05,162000,6000,3.85,236393,52214,-736,37918304,41.01
2016-06-04,162000,6000,3.85,236393,52214,-736,37918304,41.01
2016-06-03,156000,1000,-0.64,188279,4064,-3830,37919040,41.01
2016-06-02,157000,500,-0.32,156964,-30672,18816,37922870,41.01
2016-06-01,157500,6000,-3.67,226225,-65051,5208,37904054,40.99
2016-05-31,163500,1000,-0.61,362823,13820,-10285,37883846,40.97
2016-05-30,164500,2000,1.23,262821,65637,-1086,37893414,40.98
2016-05-29,164500,2000,1.23,262821,65637,-1086,37893414,40.98
2016-05-28,164500,2000,1.23,262821,65637,-1086,37893414,40.98
2016-05-27,162500,6500,4.17,556792,184282,12311,37894500,40.98
2016-05-26,156000,4500,2.97,233441,73029,-4701,37826189,40.91
2016-05-25,151500,1000,0.66,375871,103273,-28456,37830890,40.91
2016-05-24,150500,2500,-1.63,246297,-44152,19726,37859346,40.94
